"white","republican","conservative","racially_resentful"
FALSE,0.893393307043906,1.13017074769868,1.34415159319982
FALSE,0.620575955672989,2.97017924441082,3.29536479170893
TRUE,NA,3.30715297631496,3.780213398078
TRUE,6.29332874394685,2.89452287824675,1.99343544914915
FALSE,3.78437121706981,2.99143092251522,2.75728172756321
FALSE,0.960474711038964,1.03675232509054,0.995812093927234
TRUE,4.99014859321129,3.03820680065608,5.01949152688476
FALSE,0.911211706645451,4.92115402393588,2.36223518962486
TRUE,0.729531965193423,2.1198236697993,1.83806943493869
FALSE,0.839153594513111,4.02596550903746,3.95805505237905
FALSE,1.09386073149376,5.00091429886385,2.96443576307142
TRUE,5.6156288121816,3.3117095999243,5.01786787000779
FALSE,0.737341431611953,3.9691772480616,2.01926741866004
FALSE,0.82506916277974,2.06902833547327,3.14146323873493
FALSE,2.5486026906713,2.91835493977654,4.97310394570056
TRUE,1.25004167070305,1.0642160249788,1.07146402018565
TRUE,0.971816084512178,0.982491350856281,1.00088881813398
FALSE,2.70967773059432,1.10799230262925,0.953055769807355
TRUE,1.82387485367224,1.89828555886281,0.808902774450338
FALSE,0.595963875259201,0.993799352541804,3.00270443733764
TRUE,1.8337117616309,1.00806762593101,2.42865329510466
FALSE,NA,1.99833063213779,1.08763554954705
FALSE,3.30612681736469,0.925542125230636,0.821082075186716
TRUE,1.21051650082126,1.04196905614126,1.18216300144782
TRUE,1.01822473258901,2.84537473048676,3.54889129740428
FALSE,0.736938885911496,3.0666707925713,4.93420281326995
TRUE,4.38506695327274,2.93020058320593,2.74663941495223
TRUE,1.16543509790648,0.990585658240348,3.03904998153131
TRUE,1.75589949110598,2.6302510742501,3.21790012732335
FALSE,0.997017593133454,0.926292734393172,0.953438586985333
FALSE,2.80465054112214,3.14175253490487,1.07612429091321
TRUE,7.26007023777256,5.0258725479829,4.23781129077196
FALSE,NA,1.19366700913201,2.91356434928069
TRUE,1.35724738095593,0.826330871833713,1.78204332552344
TRUE,1.71231737665974,2.11831067815275,1.91401254076456
FALSE,0.808537564466305,1.06069987493899,2.94952647173275
TRUE,0.723029084967746,2.03303342756868,4.41811668081606
TRUE,0.598719848985403,1.12868872052572,2.19727046119754
FALSE,2.4503370575154,0.980367120756302,1.17558699844239
FALSE,1.17746016725609,1.85978023301341,2.9579775099284
TRUE,3.89809358908727,4.09913697824128,2.77987738090762
FALSE,3.84808261338335,3.12663474966253,1.06838128057411
FALSE,1.96764420875642,2.96952911755184,3.56526345343414
FALSE,1.00797938566015,0.934624332094177,0.99054132188128
TRUE,0.980211616552121,3.07936758573771,2.75534392204176
TRUE,2.16595771921293,3.15017019101377,2.96961621451074
TRUE,1.39703849971851,2.02010160012167,2.93350792574153
TRUE,3.69213261273007,0.925970837419195,1.51644224773616
FALSE,2.57304005955521,1.79084920864636,3.09449389693132
TRUE,1.29283997326364,0.944772772873816,1.46996529026617
TRUE,6.87044925047464,2.93256214104327,4.407711287416
TRUE,1.00115517302847,1.0708398374952,0.998041358413831
FALSE,5.74325595502825,4.08598330158758,4.44942625901475
FALSE,4.01967302760975,3.01008315621828,NA
FALSE,0.78085661878555,2.19646446779728,2.76259009407742
TRUE,1.1301100267885,1.97347784444076,1.09426542143662
TRUE,1.36625309834946,3.91737768882568,2.59849736531646
FALSE,2.37539130328471,3.87328943935119,3.58178595314034
FALSE,0.825562070581965,4.0962314583226,4.72062861926501
FALSE,1.26909276268736,2.90808946139058,2.50950680908997
TRUE,1.40018434271635,0.870099259258478,2.96845841385185
FALSE,0.843483737584202,2.94010159641434,3.03831599028983
FALSE,0.800975111391241,3.10115385462522,1.70689970746001
TRUE,1.45932321550527,3.93120379371419,3.28905086930918
TRUE,6.7464936721673,3.01461860340112,2.00196933456576
FALSE,2.8566987851211,0.861450058101311,4.38392053759462
FALSE,2.21525597986952,3.01172416840498,3.26741488678292
FALSE,6.94262548591081,3.98024201291382,3.40091200120555
TRUE,0.967973885080663,2.9373365893518,4.98401987493196
TRUE,1.26153972256349,0.916012368427496,0.952877668689911
TRUE,2.71745284643272,1.97784352757494,1.71322843667601
FALSE,1.19294272515536,5.09046715233728,3.01264146436515
TRUE,5.35288163999241,3.86316254378251,3.68149552377223
FALSE,3.41612400621019,3.02384220084094,3.91224535291676
TRUE,1.3087153758075,0.935709856198881,2.95599969209229
TRUE,0.96467816002635,0.939845744483737,1.48658726678644
TRUE,2.84355137752417,2.98539614142278,1.31919099220942
FALSE,0.848578341493357,2.06474034423654,1.05568743238715
FALSE,1.05731336727554,1.18802322966585,1.80156917918751
TRUE,5.9358400367863,2.89605752941705,3.35842784381501
FALSE,1.8731299077813,3.12646191343163,4.40769065060494
TRUE,0.688694415423079,0.878344905764388,4.1181706153889
FALSE,1.21777456481547,4.1143350712357,3.01115707604314
TRUE,4.3532644765885,3.9815134118074,3.14284744515928
FALSE,0.824312052085815,2.93702249503363,4.09032981086304
TRUE,1.45328933684371,1.08615666450206,1.47353346287249
TRUE,5.23516549535165,4.14716103449072,3.30032044663841
TRUE,1.22805185086318,1.87714149744909,2.00870753523071
TRUE,4.01642128826098,1.90889429533166,1.69547873697133
TRUE,NA,1.97871735174028,1.42758815711136
FALSE,1.01951707110927,3.85910850497983,4.88830270348496
TRUE,5.23989320404197,3.96526666283577,4.97726223614709
FALSE,6.64325565955576,2.95395481667944,2.84386309205701
TRUE,0.38696186790528,1.97210307563905,1.42839826012054
TRUE,2.88676083054333,0.955509142318102,0.936016455239663
TRUE,3.8592095860947,5.07565443314695,2.99618280458775
FALSE,5.15725225508393,2.86400081241403,1.20464577518488
TRUE,1.01093964925387,2.97436586189987,3.05257797038245
TRUE,0.876865993220932,2.11383118211212,0.97540228800441
TRUE,NA,2.85548154022232,3.03292001400491
FALSE,0.622180129253462,4.97451197451198,3.1754602157752
TRUE,2.24405133346884,3.85667767918456,3.51959028741643
TRUE,0.859403626178196,2.15423884000661,1.6759681710471
TRUE,0.66433939052092,1.00402347147139,1.52251875538418
FALSE,1.09436032311243,1.09283346550179,1.57170125771374
TRUE,3.83686177595604,3.84082684311611,3.06894289640986
FALSE,1.1537026205068,2.98788074938468,1.68923136527239
TRUE,0.969262612052634,1.12972118910881,1.64066229819709
FALSE,0.824538299266467,1.15607921593451,1.1632013266872
TRUE,1.25334902392952,1.98424447955163,2.65287837349889
TRUE,6.94444287534507,4.9504194024401,0.825998355815694
FALSE,0.92484204960846,2.94290685574723,1.36389756315925
FALSE,6.95236439406544,3.08604141130317,1.91361303487986
FALSE,2.22872672361329,1.89758827744202,1.13222879511131
TRUE,0.996899084924218,3.10017051989019,3.48293557778718
TRUE,0.970018990282866,0.895005592378051,2.03394363150259
FALSE,2.23754209154279,3.95228036354331,3.95033617113034
TRUE,0.955217198551474,1.19763099402327,1.08789028835136
TRUE,1.29429846564448,2.15697050846466,1.87918303591692
FALSE,1.21245594907693,1.15143410690897,1.54008513906328
FALSE,1.02098955590737,3.09087655507699,0.919512518127001
TRUE,2.62800607566406,3.01144415565183,2.66219736800432
FALSE,1.34291337476058,0.914164279242868,1.67124881220786
TRUE,0.831113750827118,1.95468146913918,0.963347358557526
TRUE,5.79420197776927,2.95414182079897,3.48529243920635
TRUE,7.59886745855201,2.96367233424656,3.91276654849244
TRUE,4.0460891745687,2.05286062774008,0.898070013532798
FALSE,NA,3.01189942296609,3.18977363733743
TRUE,0.891916107659589,0.866269654396778,1.14471669531734
FALSE,1.53372546815154,2.84228080187151,1.162924769034
FALSE,0.922815336982792,3.9935316130635,2.93160470667374
FALSE,1.27001857208734,0.95010475581299,1.00762750241497
FALSE,1.16955846982295,0.870629865525285,1.03550600181356
TRUE,0.937794902186019,1.93793428460986,1.77678595622187
FALSE,4.04836315327402,3.96411873144619,2.44757542792961
FALSE,1.12322000973171,2.98734526526956,1.75153501465129
TRUE,2.20937547679447,0.823050084872561,1.30032098040727
TRUE,1.96205341295699,4.1290199084316,5.13062403738721
FALSE,1.93914508954771,3.01807437844709,2.53835243482912
TRUE,1.14708504275426,0.967252549165918,0.97435476157199
FALSE,2.83429879115422,3.07434825711618,2.31891494560287
TRUE,1.16146810318644,0.982212406539396,0.954913671678808
TRUE,4.42517626255162,2.93417457461553,1.59890102443264
FALSE,1.30808199476178,0.970764979417922,2.28644697205355
TRUE,1.16410612955694,2.92057508436113,3.0189387365703
FALSE,3.81414683003342,2.99947729582697,2.91116254261044
FALSE,1.7704296472703,4.28880402382051,1.84726182187141
TRUE,0.994103559838016,3.0003340795926,2.96215442999651
FALSE,0.747026548069124,3.96524934499582,2.24738282674314
TRUE,4.98598169290937,4.0598798612096,3.55313716695259
TRUE,5.75408864356944,3.01349213784146,2.63489629002055
FALSE,3.89970248027391,2.72020053806594,NA
FALSE,1.07290455461819,2.94817574926766,1.17727538530276
TRUE,1.11292155246104,1.83522310289212,1.04317023193633
TRUE,2.97106705098863,0.943429221045538,0.943514692986938
TRUE,1.29711632104,2.06831585289128,1.19432145432698
FALSE,1.26051082315468,2.17324717309947,3.82129028161594
TRUE,0.892907954525153,2.12271531563054,0.78061115558473
FALSE,6.78249710801086,1.83939336818779,2.967102013652
TRUE,0.532558700594168,2.05298459940683,3.90645895888951
TRUE,5.70282290615804,2.92376991808659,3.54986153248656
FALSE,1.4475372319803,2.94561447147928,3.03711655496944
FALSE,NA,2.85761782825852,2.95675748400405
TRUE,1.30934743698671,1.01959606381883,1.75571271606296
FALSE,0.634919426032295,2.90392784697851,3.75267996478261
FALSE,0.918317373852537,3.02737417910077,0.953374983157497
FALSE,1.41946176030145,1.04385392288919,1.13915246361185
TRUE,3.22532167282227,2.03048062456479,1.33244122916478
FALSE,0.854312530455065,2.99657151556635,3.29782886954574
FALSE,6.87744411919865,3.04865792918394,2.73178587633393
FALSE,2.04942176354764,2.99266194813597,2.03844439370221
TRUE,1.04679155629148,1.80113037114028,2.22550002227484
TRUE,0.959858375263621,2.18381622506734,1.94652205941171
TRUE,5.70676986902326,3.98254099615642,5.00433843315147
FALSE,7.41575478572488,5.07322087678766,3.80753434089673
TRUE,3.21523516457026,2.0071080484685,1.37573464218618
TRUE,2.09334478224115,3.12288016170578,3.00364589435243
TRUE,0.963580404296826,0.923443122470806,2.2858826375079
TRUE,0.970299408196523,2.11012785124961,1.49835640977135
TRUE,NA,1.04481766663453,2.99927512045791
FALSE,1.02412461175975,0.949997996910587,0.963117617608129
TRUE,NA,2.91496800848828,2.8677581503848
TRUE,2.9257044607771,1.97826457751549,1.55132421367766
TRUE,0.899339239364212,1.97320223877572,2.56157608686764
TRUE,3.27227167302086,4.06381358226389,2.97487784995398
TRUE,1.19732676180441,1.02604044508889,1.14690981806927
TRUE,1.07814697361222,3.13018851216614,2.9769076568168
FALSE,0.881625921419303,2.91231350773132,4.72485457918122
TRUE,3.02094558616988,0.952152904849295,1.73928419979361
TRUE,6.33655126860576,3.90105392325717,3.59770046854333
TRUE,2.8311982863954,1.07834269726515,1.77710737526589
TRUE,6.40884184325438,3.97640027131383,3.95766883385204
TRUE,0.804807174015518,1.97467465732917,3.07242847877457
TRUE,2.97906969763912,2.05750576774783,1.86427012056975
TRUE,NA,3.06264275378613,3.07379698271249
FALSE,3.96902773008583,2.69055000095389,3.08297789553161
TRUE,0.885025243752429,3.04717736315971,4.49776059565629
TRUE,0.713511999239296,0.852058327059841,2.26692844330953
FALSE,NA,4.13972413496657,2.62627926000934
FALSE,0.951736447932823,4.00145768666105,3.01607432879482
FALSE,2.42968308436961,2.07432131938876,3.5358609288322
FALSE,2.35116225765631,3.09307540185024,2.83768763547081
FALSE,3.58422426150475,1.17554028892583,2.53776025555713
FALSE,3.39767161752549,2.85974098886003,1.54339299308344
TRUE,0.813371941157905,0.702303941717265,2.87415547192301
FALSE,NA,1.94442960906697,2.93102017360141
TRUE,1.23030360871512,2.05268609479144,2.00994015905486
TRUE,0.470300347715539,1.17854650062136,3.00527889989945
FALSE,6.70017589710305,2.07694095935734,2.92745009468348
FALSE,2.47933435084093,2.98666678591546,1.41553392546556
TRUE,2.77336629760848,0.98249910455985,2.02164562464934
TRUE,1.63363046289894,3.91108154766795,3.56604564536699
TRUE,0.596028424903897,1.90146338262213,1.45512477627059
TRUE,1.18004936838066,1.95326488480134,2.99360405877525
FALSE,1.92757148089288,2.00872830475444,3.60287034189291
TRUE,3.49023276154262,3.12345148053081,1.32562593261563
FALSE,1.33018395385908,1.93262122957113,1.76598187331273
TRUE,2.10111652842395,2.85504725759091,4.96886866980988
TRUE,1.2748912229214,1.04227679921221,0.900767336272626
TRUE,0.359681263665587,1.01996459977305,2.11309022740888
FALSE,0.494982081633578,5.08284266350253,3.01827399170433
FALSE,7.33626709317898,2.90850841831917,3.09925412802988
TRUE,2.92602199680624,2.20111347763266,0.901372156221537
TRUE,2.21516865788145,2.98464168752873,3.62110284214738
FALSE,1.47712712662951,1.04673893921906,2.09635730771435
TRUE,2.11756084022967,0.955614249775779,3.16461449228606
TRUE,2.95309077575537,2.9315483368051,2.24549228545502
TRUE,3.12927290090472,0.96603269015125,3.79897848816259
FALSE,2.38075315846602,2.885454016689,1.07599881983325
TRUE,3.15547167984811,1.1751647645623,2.26768420355772
FALSE,2.08216933555845,3.10722301574651,3.00180171669051
TRUE,2.56763729000566,3.18887034290423,1.82230088789867
FALSE,4.34275679573111,2.90504322649291,3.26119375312956
TRUE,1.18894563394953,2.94862499965197,3.40039131313052
TRUE,7.07761226133697,5.11288618241621,3.01859363218241
TRUE,5.25933846139052,3.0701147662805,3.34547975167697
TRUE,NA,2.96579029656508,3.08203200584775
FALSE,1.85569251475901,3.10819595868187,1.55498262355569
TRUE,4.24221212259347,0.977855636133955,3.06306851922374
FALSE,2.04589928739848,2.01446945298558,2.09168255248984
FALSE,1.19016217805465,2.23718463273148,2.50389083754664
TRUE,1.23592768770354,2.9775763881287,2.92804409341949
TRUE,4.92700992719174,3.9959343620745,5.15561990240117
TRUE,6.77572563817475,2.84256916830892,3.11990573595059
FALSE,0.972726691087636,2.72642586049487,3.19315279645402
TRUE,1.43817962940722,2.02358769566557,1.36305924187791
TRUE,1.26010447417039,0.877441002990931,0.980863844567387
FALSE,2.10859436149044,3.07028979490874,3.36710632685245
TRUE,1.26500304631946,4.07291095876837,2.95504573796582
FALSE,2.02707460479323,3.88358849904012,3.22297923197613
FALSE,6.30137306190975,3.04670220021538,3.93078048181781
TRUE,3.94317187437779,2.99582096864561,3.2000160888219
TRUE,4.80352461679069,4.97024709711609,2.74480985311067
FALSE,4.4854879327894,2.94181459877271,3.82234718989097
FALSE,6.00252922623769,2.91296564652036,3.42628972240431
TRUE,1.88891508140765,2.11699827351954,2.02692444300057
TRUE,3.76925339578361,1.91354303290333,1.40545661386291
FALSE,NA,2.9982999018987,3.11163918517137
TRUE,1.01442310140391,2.97722440700347,2.80434514688046
TRUE,0.960765521558115,0.945050815623527,2.73747836601986
TRUE,0.747450996450536,2.13542223821004,1.44465567090876
TRUE,2.06485717997153,0.955005462056295,3.66679147300065
TRUE,1.77994648745636,3.16287044012921,3.54455382833661
TRUE,2.13954370404927,1.10426215775427,0.826139734445683
FALSE,2.23884596789002,3.16782417209052,2.9809518945877
TRUE,3.02634735673588,3.05643301258292,2.97633372592857
TRUE,1.94149680284883,1.88641977856903,4.56991730004997
TRUE,2.2741206797411,1.14170908705907,1.43869963352638
TRUE,1.65171962159624,2.0008941012874,2.48912870838403
TRUE,0.715058207975443,0.946265332088448,3.45281640499216
FALSE,2.98308853716254,2.88857144305684,1.54986920151894
TRUE,2.98424649843471,2.02825930343876,4.17476447552971
TRUE,2.97872876666677,3.06493976330516,3.13133563872419
TRUE,0.957840834186377,1.03784788494673,3.02533075917314
TRUE,1.88129121870723,2.75853457142042,4.04413016823421
TRUE,4.51459650036061,2.01967879900616,2.84330179338504
TRUE,1.88818745339305,1.92848133837342,1.74564059355106
TRUE,0.762784236775493,2.02671315805063,1.22023019105375
TRUE,3.47229806135814,1.82097944475724,3.00376220972991
FALSE,1.191477111879,0.871627721608591,1.5101691310455
TRUE,3.2514939606952,1.96427455907529,0.936744212688868
FALSE,0.703003695601952,3.18659039393782,2.79966993267731
FALSE,4.58968775746341,2.91000402519071,3.25468664562498
FALSE,6.84435102214815,2.98488385374088,2.72863344145864
FALSE,5.94306218007615,2.99265965754993,2.9802481798243
FALSE,3.30294937303289,1.8738268469114,2.0880230532954
TRUE,3.04445426137991,3.91057622374415,3.24746002672901
FALSE,0.934355373950364,1.80424733400701,3.08250771601225
FALSE,1.15596461495376,1.11774335936206,1.03917450334958
FALSE,3.9450469482781,2.77101430564669,4.19936931243541
FALSE,3.97205000695587,0.981802906351926,3.42577226807954
TRUE,0.415597726140081,2.86604051754952,1.28380441589181
TRUE,6.20589549837041,2.87020676874337,2.91861051826914
TRUE,1.26312368802225,2.08766675089631,1.96027224269585
TRUE,6.79901377245498,2.8824784406172,4.4456173138158
TRUE,0.90737908362102,1.95812694650407,2.2146508293676
TRUE,0.97685102640174,0.984448134948086,1.13242202956954
TRUE,4.32894084355329,4.10384791189477,2.5003279767141
TRUE,NA,3.0137725599675,5.00870367135802
FALSE,0.995757234948029,3.05133908876435,1.63010618298186
FALSE,2.03788980577779,1.89868326766676,2.55671068750106
TRUE,7.10787066200017,5.09413144585861,2.79181261946224
FALSE,0.921401935626662,1.03438438179476,1.65659412590602
TRUE,1.02686344770334,0.893335580819793,0.925005012222554
TRUE,1.02318910969729,1.94248111639678,1.43558219624068
TRUE,1.21267213875156,2.10081231745914,1.03997288148169
FALSE,2.01777557960172,3.04265923980037,2.46678775781644
TRUE,0.780874096987957,1.1157656840678,1.49857779444609
TRUE,4.93946073521755,4.21259879191186,4.01385903618377
TRUE,3.90993632406817,1.86987680696049,1.42047460788789
TRUE,6.40545142528295,2.9708892851631,2.36156674382687
FALSE,4.10227939212348,4.16447855496602,2.68173203318092
TRUE,3.21130627564825,1.03959075565898,1.85052042287976
TRUE,0.744884293844909,0.926314221363516,2.09476611198766
TRUE,2.48858579224028,2.9091817819658,2.2425075455142
TRUE,6.68882347459271,3.98004194655129,5.25363872000622
FALSE,2.25605140827301,3.87139424989496,2.7921191770231
FALSE,6.89997405714977,4.81725742296048,3.42852439160924
FALSE,0.873353276900248,1.12936666617014,3.18804419460662
FALSE,1.14080998087972,1.12237227035071,3.30417975615939
FALSE,6.09865752004521,5.11182604902894,4.77739700033185
FALSE,4.34583133112274,3.121445848254,1.83030911045093
TRUE,1.07769994181835,1.96525466766718,1.31853214416732
TRUE,3.44530493880572,2.01332645809213,1.10657118755367
TRUE,5.97578720408865,3.96476892704749,4.01147838279705
TRUE,6.1087116589295,4.12790811228535,5.04239041855686
FALSE,0.829659358062427,1.79486540404016,1.28182240739526
TRUE,4.78449355495417,4.05487317801222,2.88359796415581
TRUE,4.42916835235634,5.12006350955825,4.89127611746227
TRUE,1.98604603939816,2.0940538425538,1.49176158289147
TRUE,1.5147219391821,2.88838061692624,4.41812075602525
TRUE,0.983344127343848,1.00704539367601,3.66315073556958
TRUE,0.933191150060147,2.14717214983808,3.16533755420431
TRUE,2.09796309933618,2.06577283428281,2.92439954130624
TRUE,2.33677538205855,3.02545443600049,3.46413411242537
TRUE,1.97151247631663,3.02495444938141,4.2381786942365
TRUE,3.99029712618462,1.96367521662623,3.99286696166507
TRUE,5.26839104570893,3.08331102681597,3.38310949228128
TRUE,1.99479979421307,1.95434895236919,2.89269388305814
TRUE,0.808871900272989,1.99162246554815,2.87033151530374
TRUE,5.8762287754522,3.01091356505478,3.92254554790819
FALSE,7.18144647568321,4.91482589599534,3.14069409294983
FALSE,2.9896873345771,0.98056762941658,2.65465436051433
FALSE,1.94814610684771,3.8976033603217,2.47395921976944
TRUE,1.85938079917049,2.05149069922104,2.62010286141113
TRUE,3.41742717047745,3.14481267391135,1.72973941607565
FALSE,1.58859864954022,2.0218171309534,1.92499181691321
FALSE,0.985022570512513,2.99406925327599,3.38805900984191
TRUE,1.72044107996588,2.12768871013078,1.147488591475
FALSE,1.21802875461717,1.82468481681424,2.243242232945
TRUE,1.30180420662856,0.862579703471463,2.12990049196343
TRUE,5.76479263542261,4.08572092217791,3.19850593334207
FALSE,2.86186348404545,3.12165043943342,3.58687850520488
FALSE,2.82289501601432,3.00753546655858,2.31505044275504
FALSE,5.8329592147862,3.13533475201234,2.50114722094647
TRUE,NA,2.92880731209737,3.0112994023429
TRUE,NA,3.88831628229513,2.87263397477283
TRUE,5.87215644229067,3.07038592428501,3.65076430220235
TRUE,1.86328387936582,3.06616250062138,2.94330144926338
FALSE,3.01981276389377,1.85931057704444,1.66982251748266
FALSE,1.98033945915499,2.04232680384213,2.90011727103897
FALSE,1.69523972592,1.92995232013468,2.02555728031914
TRUE,1.01449335594353,0.859665221323473,2.28223582268232
TRUE,0.673050578805795,2.90053761231916,5.08386441373366
TRUE,3.79969702595826,4.12363285746245,3.56748519855293
TRUE,0.658364839190448,0.882778952368605,4.82179699241866
TRUE,0.786015836352594,2.02000145731011,2.58546067990635
TRUE,1.219911942712,2.92249332721027,2.98001401730308
TRUE,3.14659094293409,3.10172681836909,3.73397224555419
TRUE,1.05312875995627,2.98499345954834,3.37882742174214
FALSE,1.07013476198714,3.08181171230936,0.872190753855206
TRUE,3.30115237487303,2.12337537803206,2.15587067654191
FALSE,0.708874728553154,3.10019954405158,3.00307124902361
TRUE,7.4357980873471,4.0707589666698,3.56231802086405
TRUE,4.13468364399691,3.10692332733335,2.68218352379918
TRUE,3.59499409243082,2.95621347068296,3.5398117126097
TRUE,1.98630318461038,1.97895554119694,1.00888520659684
FALSE,3.9965750244188,2.73744824036706,1.24249851620147
FALSE,1.09283407545681,2.92892691911916,2.23559465799515
TRUE,7.14184276093427,4.11092701126537,3.60746314512784
TRUE,1.86380234376127,3.01179987365379,2.09845365937337
TRUE,3.29158512634856,2.96524568959037,3.05429998267667
TRUE,1.90979265443527,2.10885126863669,0.983592412530932
TRUE,5.74787192176775,3.2453928542653,3.75099425006944
TRUE,0.664216021287552,1.03169611793392,1.7405327763492
TRUE,2.15245669603243,3.93689975608439,3.45430765753819
TRUE,3.86512895379648,2.84202647517513,2.44934131488839
TRUE,2.88606722990216,1.06648314472003,1.00108930866773
FALSE,1.38002557521635,1.97729268562143,0.86143421187453
TRUE,2.58772086389429,1.94906434121281,1.57377471555144
TRUE,0.87238189891691,3.01310529752524,4.12946012951724
FALSE,1.87547936585699,2.83275686819842,3.30816950608711
TRUE,3.41600604518176,2.6893829549727,2.14790183563694
TRUE,NA,4.10619605030635,2.96017155711297
TRUE,1.24647980199799,2.04297014614622,1.71596762921548
FALSE,0.754112158488903,1.95604017656334,1.95228379188072
FALSE,NA,4.89576622162208,3.77646979907068
